iso3,month,risk_3,risk_12,logfat_risk_3,logfat_risk_12,INFORM,VU,CC,HA,event_type,sub_event_type,disorder_type,events,fatalities,hdx_alert_level,hdx_value,monthly_displacement,Flight,Airport,Travel,Train,Bus,Passport,Travel_visa,Right_of_asylum,rolling_3m_displacements,allocation-eligible,target_2m,risk_gt_06,is_protracted,disp_6m_avg,fat_6m_avg,hdx_med_high_count,hdx_3m_sum,p_sig1,p_sig2,p_sig3,protracted_signal,h_sig1,h_sig2,hard_onset_signal,early_signal,monthly_displacement_lag1,monthly_displacement_lag2,fatalities_lag1,events_lag1,risk_3_lag1,risk_12_lag1,logfat_risk_3_lag1,logfat_risk_12_lag1,hdx_alert_max,hdx_alert_sum,hdx_alert_mean,acled_civilian_targeted,acled_heavy_warfare,acled_social_unrest,acled_territorial_shift,acled_strategic_or_other,acled_political_violence,Flight_lag_1m,Airport_lag_1m,Travel_lag_1m,Train_lag_1m,Bus_lag_1m,Passport_lag_1m,Travel_visa_lag_1m,Right_of_asylum_lag_1m,Flight_lag_2m,Airport_lag_2m,Travel_lag_2m,Train_lag_2m,Bus_lag_2m,Passport_lag_2m,Travel_visa_lag_2m,Right_of_asylum_lag_2m,Flight_lag_3m,Airport_lag_3m,Travel_lag_3m,Train_lag_3m,Bus_lag_3m,Passport_lag_3m,Travel_visa_lag_3m,Right_of_asylum_lag_3m,Flight_growth_1m,Airport_growth_1m,Travel_growth_1m,Train_growth_1m,Bus_growth_1m,Passport_growth_1m,Travel_visa_growth_1m,Right_of_asylum_growth_1m,Flight_rolling_mean_3m,Airport_rolling_mean_3m,Travel_rolling_mean_3m,Train_rolling_mean_3m,Bus_rolling_mean_3m,Passport_rolling_mean_3m,Travel_visa_rolling_mean_3m,Right_of_asylum_rolling_mean_3m
SSD,2025-11-01,0.9000232619718381,0.998667328042328,5.029370452633347,7.061886041621913,8.3,8.9,9.3,6.9,"['Battles', 'Riots', 'Strategic developments', 'Violence against civilians', 'Explosions/Remote violence', 'Protests']","['Armed clash', 'Mob violence', 'Change to group/activity', 'Looting/property destruction', 'Other', 'Abduction/forced disappearance', 'Attack', 'Air/drone strike', 'Shelling/artillery/missile attack', 'Peaceful protest', 'Agreement', 'Sexual violence']","['Political violence', 'Strategic developments', 'Demonstrations']",160.0,256.0,[],0.0,121549.588289,76.0,43.0,38.0,14.0,28.0,31.0,59.0,0.0,211668.91964463,1,1,True,0,50772.793641585005,229.5,0,2.0,False,False,False,False,False,False,False,0,68156.325094,21963.00626163,115.0,121.0,0.8980171189216437,0.9980853563647684,4.996421468717072,6.829382892156377,0,0,0.0,1,1,1,0,1,1,64.0,35.0,39.0,11.0,22.0,23.0,64.0,0.0,58.0,45.0,33.0,0.0,20.0,22.0,60.0,0.0,72.0,43.0,41.0,13.0,24.0,28.0,62.0,0.0,0.18749997070312957,0.22857136326532476,-0.025641019066405365,0.2727270247936138,0.27272714876038695,0.34782593572785403,-0.07812498779297065,0.0,66.0,41.0,36.666666666666664,8.333333333333334,23.333333333333332,25.333333333333332,61.0,0.0
SSD,2025-12-01,0.913005291131486,0.998873015873016,4.972053351321724,6.858955596599925,8.3,8.9,9.3,6.9,"['Battles', 'Strategic developments', 'Violence against civilians', 'Riots', 'Explosions/Remote violence', 'Protests']","['Armed clash', 'Change to group/activity', 'Looting/property destruction', 'Other', 'Abduction/forced disappearance', 'Attack', 'Mob violence', 'Non-state actor overtakes territory', 'Air/drone strike', 'Non-violent transfer of territory', 'Agreement', 'Peaceful protest']","['Political violence', 'Strategic developments', 'Demonstrations']",107.0,242.0,[],0.0,31250.58035527,70.0,33.0,36.0,12.0,24.0,22.0,50.0,0.0,220956.49373827002,1,1,True,1,47914.96666709666,235.16666666666666,0,1.0,False,False,False,False,False,False,False,0,121549.588289,68156.325094,256.0,160.0,0.9000232619718381,0.998667328042328,5.029370452633347,7.061886041621913,0,0,0.0,1,1,1,1,1,1,76.0,43.0,38.0,14.0,28.0,31.0,59.0,0.0,64.0,35.0,39.0,11.0,22.0,23.0,64.0,0.0,58.0,45.0,33.0,0.0,20.0,22.0,60.0,0.0,-0.07894735803324236,-0.23255808545160803,-0.05263156509695655,-0.1428570408163994,-0.1428570918367529,-0.29032248699274615,-0.15254234702672084,0.0,70.0,37.0,37.666666666666664,12.333333333333334,24.666666666666668,25.333333333333332,57.666666666666664,0.0
SSD,2026-01-01,0.9172192427650414,0.9998039215686274,5.100335440651055,7.088699579497785,8.3,8.9,9.3,6.9,"['Battles', 'Protests', 'Strategic developments', 'Violence against civilians', 'Explosions/Remote violence']","['Armed clash', 'Peaceful protest', 'Agreement', 'Change to group/activity', 'Looting/property destruction', 'Other', 'Abduction/forced disappearance', 'Attack', 'Sexual violence', 'Shelling/artillery/missile attack', 'Disrupted weapons use', 'Government regains territory', 'Non-state actor overtakes territory', 'Air/drone strike', 'Arrests', 'Non-violent transfer of territory']","['Political violence', 'Demonstrations', 'Strategic developments']",185.0,375.0,"['Medium concern', 'High concern']",232894.0,615488.668566,51.0,29.0,33.0,12.0,16.0,17.0,54.0,0.0,768288.8372102699,1,1,True,1,145762.84476058334,256.5,2,2.0,False,False,False,False,False,True,True,0,31250.58035527,121549.588289,242.0,107.0,0.913005291131486,0.998873015873016,4.972053351321724,6.858955596599925,2,3,1.5,1,1,1,1,1,1,70.0,33.0,36.0,12.0,24.0,22.0,50.0,0.0,76.0,43.0,38.0,14.0,28.0,31.0,59.0,0.0,64.0,35.0,39.0,11.0,22.0,23.0,64.0,0.0,-0.27142853265306677,-0.1212120844811865,-0.0833333101851916,0.0,-0.3333331944445023,-0.2272726239669891,0.07999998400000319,0.0,65.66666666666667,35.0,35.666666666666664,12.666666666666666,22.666666666666668,23.333333333333332,54.333333333333336,0.0
SSD,2026-02-01,0.9213128476647174,0.9989583333333332,5.053696071887115,6.940966225456259,8.3,8.9,9.3,6.9,"['Battles', 'Protests', 'Riots', 'Strategic developments', 'Violence against civilians', 'Explosions/Remote violence']","['Armed clash', 'Peaceful protest', 'Mob violence', 'Agreement', 'Arrests', 'Change to group/activity', 'Looting/property destruction', 'Abduction/forced disappearance', 'Attack', 'Government regains territory', 'Shelling/artillery/missile attack', 'Headquarters or base established', 'Non-violent transfer of territory', 'Other', 'Disrupted weapons use']","['Political violence', 'Demonstrations', 'Strategic developments']",148.0,652.0,[],0.0,153301.331438,63.0,35.0,45.0,8.0,17.0,24.0,46.0,0.0,800040.5803592699,1,1,True,1,168618.25000064998,325.0,0,2.0,False,True,False,True,False,False,False,1,615488.668566,31250.58035527,375.0,185.0,0.9172192427650414,0.9998039215686274,5.100335440651055,7.088699579497785,0,0,0.0,1,1,1,1,1,1,51.0,29.0,33.0,12.0,16.0,17.0,54.0,0.0,70.0,33.0,36.0,12.0,24.0,22.0,50.0,0.0,76.0,43.0,38.0,14.0,28.0,31.0,59.0,0.0,0.23529407151096635,0.20689648038052402,0.36363625344355954,-0.33333305555578707,0.06249996093752441,0.41176446366796254,-0.14814812071331096,0.0,61.333333333333336,32.333333333333336,38.0,10.666666666666666,19.0,21.0,50.0,0.0
SSD,2026-03-01,0.9279008700454836,0.9989824561403507,5.294795174118985,6.91374616130227,8.3,8.9,9.3,6.9,"['Battles', 'Strategic developments', 'Violence against civilians', 'Riots', 'Explosions/Remote violence', 'Protests']","['Armed clash', 'Looting/property destruction', 'Abduction/forced disappearance', 'Attack', 'Sexual violence', 'Government regains territory', 'Change to group/activity', 'Violent demonstration', 'Air/drone strike', 'Shelling/artillery/missile attack', 'Peaceful protest']","['Political violence', 'Strategic developments', 'Demonstrations']",81.0,164.0,[],0.0,0.0,84.0,51.0,33.0,10.0,24.0,17.0,38.0,0.0,768790.0000039998,1,0,True,1,164957.748957045,300.6666666666667,0,2.0,False,False,False,False,False,False,False,0,153301.331438,615488.668566,652.0,148.0,0.9213128476647174,0.9989583333333332,5.053696071887115,6.940966225456259,0,0,0.0,1,1,1,1,1,1,63.0,35.0,45.0,8.0,17.0,24.0,46.0,0.0,51.0,29.0,33.0,12.0,16.0,17.0,54.0,0.0,70.0,33.0,36.0,12.0,24.0,22.0,50.0,0.0,0.3333332804232888,0.4571427265306495,-0.26666660740742054,0.24999968750039064,0.41176446366796254,-0.2916665451389395,-0.17391300567108572,0.0,66.0,38.333333333333336,37.0,10.0,19.0,19.333333333333332,46.0,0.0
STP,2018-01-01,0.0053483250866584,0.0058017721627478,0.0074585158401224,0.0364326278528663,1.2,3.3,5.6,0.1,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,,,0,,False,False,False,False,False,False,False,0,,,,,,,,,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2018-02-01,0.0052735783613355,0.006234489006342,0.0074349364599539,0.0361905311163374,1.2,3.3,5.6,0.1,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,,,0,,False,False,False,False,False,False,False,0,0.0,,0.0,0.0,0.0053483250866584,0.0058017721627478,0.0074585158401224,0.0364326278528663,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2018-03-01,0.0054812917878547,0.006346136313527,0.0076638155180659,0.0370583670071921,1.2,3.3,5.6,0.1,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,,,0,0.0,False,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0052735783613355,0.006234489006342,0.0074349364599539,0.0361905311163374,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2018-04-01,0.0054043805008039,0.0060317481352947,0.0073775146487299,0.0363301920758968,1.2,3.3,5.6,0.1,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,,,0,0.0,False,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0054812917878547,0.006346136313527,0.0076638155180659,0.0370583670071921,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2018-05-01,0.0054020498613463,0.0057232669123798,0.0076249428831296,0.0362816830838239,1.3,3.9,5.2,0.1,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,,,0,0.0,False,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0054043805008039,0.0060317481352947,0.0073775146487299,0.0363301920758968,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2018-06-01,0.0052085687671852,0.0085409252694417,0.0094077958891463,0.0386608843332763,1.3,3.9,5.2,0.1,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,False,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0054020498613463,0.0057232669123798,0.0076249428831296,0.0362816830838239,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2018-07-01,0.0053347278599298,0.0098869563159935,0.0079685123390578,0.0414352813993919,1.3,3.9,5.2,0.1,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0052085687671852,0.0085409252694417,0.0094077958891463,0.0386608843332763,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2018-08-01,0.0048372091145979,0.0067336340831959,0.0076601488189387,0.0368075370700127,1.3,3.9,5.2,0.1,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0053347278599298,0.0098869563159935,0.0079685123390578,0.0414352813993919,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2018-09-01,0.0048989024820241,0.0070434689575446,0.0082185107321791,0.0379628326102779,1.3,3.9,5.2,0.1,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0048372091145979,0.0067336340831959,0.0076601488189387,0.0368075370700127,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2018-10-01,0.0056234946337132,0.0075962838857945,0.0138296576309152,0.0371736882346772,1.3,3.9,5.2,0.1,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0048989024820241,0.0070434689575446,0.0082185107321791,0.0379628326102779,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2018-11-01,0.0055702580114094,0.009187662467222,0.0122055161759063,0.0394542903888456,1.3,3.9,5.2,0.1,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0056234946337132,0.0075962838857945,0.0138296576309152,0.0371736882346772,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2018-12-01,0.0053847948788706,0.0064565657133814,0.0078686957869003,0.0376422133115177,1.3,3.9,5.2,0.1,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0055702580114094,0.009187662467222,0.0122055161759063,0.0394542903888456,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2019-01-01,0.005320566789962,0.0063777612866382,0.0076468896835799,0.0372450464011604,1.3,3.9,5.2,0.1,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0053847948788706,0.0064565657133814,0.0078686957869003,0.0376422133115177,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2019-02-01,0.0055095329924011,0.0064415772218739,0.0075234790503162,0.0370980217706238,1.3,3.9,5.2,0.1,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.005320566789962,0.0063777612866382,0.0076468896835799,0.0372450464011604,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2019-03-01,0.0049072447419881,0.0069533273194211,0.007474268736031,0.0351683758252256,1.3,3.9,5.2,0.1,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0055095329924011,0.0064415772218739,0.0075234790503162,0.0370980217706238,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2019-04-01,0.005504367744814,0.0090650162443649,0.0074705472957431,0.0379595478866794,1.3,3.9,5.2,0.1,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0049072447419881,0.0069533273194211,0.007474268736031,0.0351683758252256,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2019-05-01,0.0056953564785012,0.0086454667868676,0.0073347319975849,0.0367415424217248,1.7,4.5,5.1,0.2,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.005504367744814,0.0090650162443649,0.0074705472957431,0.0379595478866794,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2019-06-01,0.0053193549593,0.0061011944859842,0.0073658129450097,0.0346204676790626,1.7,4.5,5.1,0.2,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0056953564785012,0.0086454667868676,0.0073347319975849,0.0367415424217248,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2019-07-01,0.0052453501075555,0.0056926539291353,0.007281872336689,0.0364263710401091,1.7,4.5,5.1,0.2,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0053193549593,0.0061011944859842,0.0073658129450097,0.0346204676790626,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2019-08-01,0.0049875965337204,0.0069966583053012,0.007215518569158,0.0361884437337149,1.7,4.5,5.1,0.2,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0052453501075555,0.0056926539291353,0.007281872336689,0.0364263710401091,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2019-09-01,0.0051423404344513,0.0072315220963848,0.0072681202531581,0.03596873213794,1.7,4.5,5.1,0.2,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0049875965337204,0.0069966583053012,0.007215518569158,0.0361884437337149,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2019-10-01,0.0048522882928726,0.0066266967446746,0.0072589474265581,0.0356509745749748,1.7,4.5,5.1,0.2,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0051423404344513,0.0072315220963848,0.0072681202531581,0.03596873213794,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2019-11-01,0.004781825201665,0.006087052134556,0.0071897754640341,0.0352848327492184,1.7,4.5,5.1,0.2,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0048522882928726,0.0066266967446746,0.0072589474265581,0.0356509745749748,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2019-12-01,0.0045913341955189,0.0054793566224911,0.0070691703788276,0.0338986893181394,1.7,4.5,5.1,0.2,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.004781825201665,0.006087052134556,0.0071897754640341,0.0352848327492184,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2020-01-01,0.0046695321130615,0.0054556316174699,0.0069966129216445,0.0350600632887386,1.7,4.5,5.1,0.2,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0045913341955189,0.0054793566224911,0.0070691703788276,0.0338986893181394,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2020-02-01,0.0046124302820246,0.0053694279409038,0.0072197153676922,0.03643724778313,1.7,4.5,5.1,0.2,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0046695321130615,0.0054556316174699,0.0069966129216445,0.0350600632887386,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2020-03-01,0.0045210120667857,0.0061268760694444,0.0071071270498813,0.0356345680947771,1.7,4.5,5.1,0.2,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0046124302820246,0.0053694279409038,0.0072197153676922,0.03643724778313,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2020-04-01,0.0045115047827733,0.0058565458497366,0.0069306394504819,0.0346174839399818,1.7,4.5,5.1,0.2,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0045210120667857,0.0061268760694444,0.0071071270498813,0.0356345680947771,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2020-05-01,0.0045475449567842,0.0057394861727214,0.0070676143305975,0.0353977076755762,2.3,3.9,5.4,0.6,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0045115047827733,0.0058565458497366,0.0069306394504819,0.0346174839399818,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2020-06-01,0.0046023123921768,0.0056899216900054,0.0069004290231736,0.0343044267015801,2.3,3.9,5.4,0.6,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0045475449567842,0.0057394861727214,0.0070676143305975,0.0353977076755762,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2020-07-01,0.0044936258357284,0.0055493701056164,0.0068848174979176,0.03566891882337,2.3,3.9,5.4,0.6,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0046023123921768,0.0056899216900054,0.0069004290231736,0.0343044267015801,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2020-08-01,0.0046051219922886,0.0062231269434428,0.0069022424684072,0.0349449472898627,2.3,3.9,5.4,0.6,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0044936258357284,0.0055493701056164,0.0068848174979176,0.03566891882337,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2020-09-01,0.0046751745228837,0.0069220101533303,0.0070698421123245,0.0366020918944557,2.3,3.9,5.4,0.6,['Protests'],['Peaceful protest'],['Demonstrations'],1.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0046051219922886,0.0062231269434428,0.0069022424684072,0.0349449472898627,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2020-10-01,0.0044802249158849,0.0072347628161479,0.0071669586400331,0.0347949015450055,2.3,3.9,5.4,0.6,['Protests'],['Peaceful protest'],['Demonstrations'],1.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,1.0,0.0046751745228837,0.0069220101533303,0.0070698421123245,0.0366020918944557,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2020-11-01,0.0049748744996887,0.0076474649706135,0.008663167030831,0.0393684554894777,2.3,3.9,5.4,0.6,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,1.0,0.0044802249158849,0.0072347628161479,0.0071669586400331,0.0347949015450055,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2020-12-01,0.0054476237004068,0.0105619019606285,0.0142423498300147,0.0412493099577531,2.3,3.9,5.4,0.6,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0049748744996887,0.0076474649706135,0.008663167030831,0.0393684554894777,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2021-01-01,0.0051098853990946,0.0102249554030392,0.0086713339860241,0.0413661487377751,2.3,3.9,5.4,0.6,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0054476237004068,0.0105619019606285,0.0142423498300147,0.0412493099577531,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2021-02-01,0.0050600641505642,0.012732697670158,0.0105465476707181,0.0392591697177049,2.3,3.9,5.4,0.6,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0051098853990946,0.0102249554030392,0.0086713339860241,0.0413661487377751,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,2021-03-01,0.0047393658470615,0.0087907923756556,0.0214303783077789,0.0376390570735845,2.3,3.9,5.4,0.6,"['Protests', 'Violence against civilians']","['Peaceful protest', 'Attack']","['Demonstrations', 'Political violence']",2.0,1.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0050600641505642,0.012732697670158,0.0105465476707181,0.0392591697177049,0,0,0.0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
