iso3,month,monthly_displacement
BFA,2025-05-01,50642.6369842
BFA,2025-06-01,17822.89258956
BFA,2025-07-01,14618.8655905
BFA,2025-08-01,25399.83393207
BFA,2025-09-01,15002.3355804
BFA,2025-10-01,7491.49715793
BFA,2025-11-01,9383.79999937
BFA,2025-12-01,3093.7000007
BFA,2026-01-01,12141.1599997
BFA,2026-02-01,4365.8400001
BFA,2026-03-01,9991.9999993
BFA,2026-04-01,0.0
BGD,2018-01-01,0.0
BGD,2018-02-01,0.0
BGD,2018-03-01,0.0
BGD,2018-04-01,0.0
BGD,2018-05-01,0.0
BGD,2018-06-01,0.0
BGD,2018-07-01,0.0
BGD,2018-08-01,0.0
BGD,2018-09-01,0.0
BGD,2018-10-01,0.0
BGD,2018-11-01,0.0
BGD,2018-12-01,0.0
BGD,2019-01-01,0.0
BGD,2019-02-01,42.0
BGD,2019-03-01,0.0
BGD,2019-04-01,0.0
BGD,2019-05-01,0.0
BGD,2019-06-01,0.0
BGD,2019-07-01,0.0
BGD,2019-08-01,0.0
BGD,2019-09-01,0.0
BGD,2019-10-01,0.0
BGD,2019-11-01,0.0
BGD,2019-12-01,0.0
BGD,2020-01-01,0.0
BGD,2020-02-01,0.0
BGD,2020-03-01,0.0
BGD,2020-04-01,0.0
BGD,2020-05-01,210.0
BGD,2020-06-01,0.0
BGD,2020-07-01,0.0
BGD,2020-08-01,0.0
BGD,2020-09-01,0.0
BGD,2020-10-01,0.0
BGD,2020-11-01,21.0
BGD,2020-12-01,0.0
BGD,2021-01-01,0.0
BGD,2021-02-01,0.0
BGD,2021-03-01,0.0
BGD,2021-04-01,0.0
BGD,2021-05-01,0.0
BGD,2021-06-01,0.0
BGD,2021-07-01,50.000000004
BGD,2021-08-01,0.0
BGD,2021-09-01,0.0
BGD,2021-10-01,100.99999997999998
BGD,2021-11-01,0.0
BGD,2021-12-01,0.0
BGD,2022-01-01,0.0
BGD,2022-02-01,0.0
BGD,2022-03-01,0.0
BGD,2022-04-01,0.0
BGD,2022-05-01,0.0
BGD,2022-06-01,0.0
BGD,2022-07-01,406.0
BGD,2022-08-01,0.0
BGD,2022-09-01,122.00000001
BGD,2022-10-01,0.0
BGD,2022-11-01,0.0
BGD,2022-12-01,0.0
BGD,2023-01-01,49.0
BGD,2023-02-01,0.0
BGD,2023-03-01,0.0
BGD,2023-04-01,0.0
BGD,2023-05-01,0.0
BGD,2023-06-01,0.0
BGD,2023-07-01,0.0
BGD,2023-08-01,0.0
BGD,2023-09-01,0.0
BGD,2023-10-01,0.0
BGD,2023-11-01,0.0
BGD,2023-12-01,0.0
BGD,2024-01-01,0.0
BGD,2024-02-01,1022.0000001000001
BGD,2024-03-01,0.0
BGD,2024-04-01,0.0
BGD,2024-05-01,0.0
BGD,2024-06-01,0.0
BGD,2024-07-01,0.0
BGD,2024-08-01,107.0
BGD,2024-09-01,852.0
BGD,2024-10-01,0.0
BGD,2024-11-01,0.0
BGD,2024-12-01,81.0
BGD,2025-01-01,4.0
BGD,2025-02-01,0.0
BGD,2025-03-01,0.0
BGD,2025-04-01,0.0
BGD,2025-05-01,85.0
BGD,2025-06-01,0.0
BGD,2025-07-01,0.0
BGD,2025-08-01,0.0
BGD,2025-09-01,111.0
BGD,2025-10-01,0.0
BGD,2025-11-01,0.0
BGD,2025-12-01,21.0
BGD,2026-01-01,0.0
BGD,2026-02-01,0.0
BGD,2026-03-01,0.0
BGD,2026-04-01,0.0
BHR,2018-01-01,0.0
BHR,2018-02-01,0.0
BHR,2018-03-01,0.0
BHR,2018-04-01,0.0
BHR,2018-05-01,0.0
BHR,2018-06-01,0.0
BHR,2018-07-01,0.0
BHR,2018-08-01,0.0
BHR,2018-09-01,0.0
BHR,2018-10-01,0.0
BHR,2018-11-01,0.0
BHR,2018-12-01,0.0
BHR,2019-01-01,0.0
BHR,2019-02-01,0.0
BHR,2019-03-01,0.0
BHR,2019-04-01,0.0
BHR,2019-05-01,0.0
BHR,2019-06-01,0.0
BHR,2019-07-01,0.0
BHR,2019-08-01,0.0
BHR,2019-09-01,0.0
BHR,2019-10-01,0.0
BHR,2019-11-01,0.0
BHR,2019-12-01,0.0
BHR,2020-01-01,0.0
BHR,2020-02-01,0.0
BHR,2020-03-01,0.0
BHR,2020-04-01,0.0
BHR,2020-05-01,0.0
BHR,2020-06-01,0.0
BHR,2020-07-01,0.0
BHR,2020-08-01,0.0
BHR,2020-09-01,0.0
BHR,2020-10-01,0.0
BHR,2020-11-01,0.0
BHR,2020-12-01,0.0
BHR,2021-01-01,0.0
BHR,2021-02-01,0.0
BHR,2021-03-01,0.0
BHR,2021-04-01,0.0
BHR,2021-05-01,0.0
BHR,2021-06-01,0.0
BHR,2021-07-01,0.0
BHR,2021-08-01,0.0
BHR,2021-09-01,0.0
BHR,2021-10-01,0.0
BHR,2021-11-01,0.0
BHR,2021-12-01,0.0
BHR,2022-01-01,0.0
BHR,2022-02-01,0.0
BHR,2022-03-01,0.0
BHR,2022-04-01,0.0
BHR,2022-05-01,0.0
BHR,2022-06-01,0.0
BHR,2022-07-01,0.0
BHR,2022-08-01,0.0
BHR,2022-09-01,0.0
BHR,2022-10-01,0.0
BHR,2022-11-01,0.0
BHR,2022-12-01,0.0
BHR,2023-01-01,0.0
BHR,2023-02-01,0.0
BHR,2023-03-01,0.0
BHR,2023-04-01,0.0
BHR,2023-05-01,0.0
BHR,2023-06-01,0.0
BHR,2023-07-01,0.0
BHR,2023-08-01,0.0
BHR,2023-09-01,0.0
BHR,2023-10-01,0.0
BHR,2023-11-01,0.0
BHR,2023-12-01,0.0
BHR,2024-01-01,0.0
BHR,2024-02-01,0.0
BHR,2024-03-01,0.0
BHR,2024-04-01,0.0
BHR,2024-05-01,0.0
BHR,2024-06-01,0.0
BHR,2024-07-01,0.0
BHR,2024-08-01,0.0
BHR,2024-09-01,0.0
BHR,2024-10-01,0.0
BHR,2024-11-01,0.0
BHR,2024-12-01,0.0
BHR,2025-01-01,0.0
BHR,2025-02-01,0.0
BHR,2025-03-01,0.0
BHR,2025-04-01,0.0
BHR,2025-05-01,0.0
BHR,2025-06-01,0.0
BHR,2025-07-01,0.0
BHR,2025-08-01,0.0
BHR,2025-09-01,0.0
BHR,2025-10-01,0.0
BHR,2025-11-01,0.0
BHR,2025-12-01,0.0
BHR,2026-01-01,0.0
BHR,2026-02-01,0.0
BHR,2026-03-01,2.0
BHR,2026-04-01,0.0
BIH,2018-01-01,0.0
BIH,2018-02-01,0.0
BIH,2018-03-01,0.0
BIH,2018-04-01,0.0
BIH,2018-05-01,0.0
BIH,2018-06-01,0.0
BIH,2018-07-01,0.0
BIH,2018-08-01,0.0
BIH,2018-09-01,0.0
BIH,2018-10-01,0.0
BIH,2018-11-01,0.0
BIH,2018-12-01,0.0
BIH,2019-01-01,0.0
BIH,2019-02-01,0.0
BIH,2019-03-01,0.0
BIH,2019-04-01,0.0
BIH,2019-05-01,0.0
BIH,2019-06-01,0.0
BIH,2019-07-01,0.0
BIH,2019-08-01,0.0
BIH,2019-09-01,0.0
BIH,2019-10-01,0.0
BIH,2019-11-01,0.0
BIH,2019-12-01,0.0
BIH,2020-01-01,0.0
BIH,2020-02-01,0.0
BIH,2020-03-01,0.0
BIH,2020-04-01,0.0
BIH,2020-05-01,0.0
BIH,2020-06-01,0.0
BIH,2020-07-01,0.0
BIH,2020-08-01,0.0
BIH,2020-09-01,0.0
BIH,2020-10-01,0.0
BIH,2020-11-01,0.0
BIH,2020-12-01,0.0
BIH,2021-01-01,0.0
BIH,2021-02-01,0.0
BIH,2021-03-01,0.0
BIH,2021-04-01,0.0
BIH,2021-05-01,0.0
BIH,2021-06-01,0.0
BIH,2021-07-01,0.0
BIH,2021-08-01,0.0
BIH,2021-09-01,0.0
BIH,2021-10-01,0.0
BIH,2021-11-01,0.0
BIH,2021-12-01,0.0
BIH,2022-01-01,0.0
BIH,2022-02-01,0.0
BIH,2022-03-01,0.0
BIH,2022-04-01,0.0
BIH,2022-05-01,0.0
BIH,2022-06-01,0.0
BIH,2022-07-01,0.0
BIH,2022-08-01,0.0
BIH,2022-09-01,0.0
BIH,2022-10-01,0.0
BIH,2022-11-01,0.0
BIH,2022-12-01,0.0
BIH,2023-01-01,0.0
BIH,2023-02-01,0.0
BIH,2023-03-01,0.0
BIH,2023-04-01,0.0
BIH,2023-05-01,0.0
BIH,2023-06-01,0.0
BIH,2023-07-01,0.0
BIH,2023-08-01,0.0
BIH,2023-09-01,0.0
BIH,2023-10-01,0.0
BIH,2023-11-01,0.0
BIH,2023-12-01,0.0
BIH,2024-01-01,0.0
BIH,2024-02-01,0.0
BIH,2024-03-01,0.0
BIH,2024-04-01,0.0
BIH,2024-05-01,0.0
BIH,2024-06-01,0.0
BIH,2024-07-01,0.0
BIH,2024-08-01,0.0
BIH,2024-09-01,0.0
BIH,2024-10-01,0.0
BIH,2024-11-01,0.0
BIH,2024-12-01,0.0
BIH,2025-01-01,0.0
BIH,2025-02-01,0.0
BIH,2025-03-01,0.0
BIH,2025-04-01,0.0
BIH,2025-05-01,0.0
BIH,2025-06-01,0.0
BIH,2025-07-01,0.0
BIH,2025-08-01,0.0
BIH,2025-09-01,0.0
BIH,2025-10-01,0.0
BIH,2025-11-01,0.0
BIH,2025-12-01,0.0
BIH,2026-01-01,0.0
BIH,2026-02-01,0.0
BIH,2026-03-01,0.0
BIH,2026-04-01,0.0
BLR,2018-01-01,0.0
BLR,2018-02-01,0.0
BLR,2018-03-01,0.0
BLR,2018-04-01,0.0
BLR,2018-05-01,0.0
BLR,2018-06-01,0.0
BLR,2018-07-01,0.0
BLR,2018-08-01,0.0
BLR,2018-09-01,0.0
BLR,2018-10-01,0.0
BLR,2018-11-01,0.0
BLR,2018-12-01,0.0
BLR,2019-01-01,0.0
BLR,2019-02-01,0.0
BLR,2019-03-01,0.0
BLR,2019-04-01,0.0
BLR,2019-05-01,0.0
BLR,2019-06-01,0.0
BLR,2019-07-01,0.0
BLR,2019-08-01,0.0
BLR,2019-09-01,0.0
BLR,2019-10-01,0.0
BLR,2019-11-01,0.0
BLR,2019-12-01,0.0
BLR,2020-01-01,0.0
BLR,2020-02-01,0.0
BLR,2020-03-01,0.0
BLR,2020-04-01,0.0
BLR,2020-05-01,0.0
BLR,2020-06-01,0.0
BLR,2020-07-01,0.0
BLR,2020-08-01,0.42592593700000003
BLR,2020-09-01,0.55555557
BLR,2020-10-01,0.018518519
BLR,2020-11-01,0.0
BLR,2020-12-01,0.0
BLR,2021-01-01,0.0
BLR,2021-02-01,0.0
BLR,2021-03-01,0.0
BLR,2021-04-01,0.0
BLR,2021-05-01,0.0
BLR,2021-06-01,0.0
BLR,2021-07-01,0.0
BLR,2021-08-01,0.0
BLR,2021-09-01,0.0
BLR,2021-10-01,0.0
BLR,2021-11-01,2000.0
BLR,2021-12-01,0.0
BLR,2022-01-01,0.0
BLR,2022-02-01,0.0
BLR,2022-03-01,0.0
BLR,2022-04-01,0.0
BLR,2022-05-01,0.0
BLR,2022-06-01,0.0
BLR,2022-07-01,0.0
BLR,2022-08-01,0.0
BLR,2022-09-01,0.0
BLR,2022-10-01,0.0
BLR,2022-11-01,0.0
BLR,2022-12-01,0.0
BLR,2023-01-01,0.0
BLR,2023-02-01,0.0
BLR,2023-03-01,0.0
BLR,2023-04-01,0.0
BLR,2023-05-01,0.0
BLR,2023-06-01,0.0
BLR,2023-07-01,0.0
BLR,2023-08-01,0.0
BLR,2023-09-01,0.0
BLR,2023-10-01,0.0
BLR,2023-11-01,0.0
BLR,2023-12-01,0.0
BLR,2024-01-01,0.0
BLR,2024-02-01,0.0
BLR,2024-03-01,0.0
BLR,2024-04-01,0.0
BLR,2024-05-01,0.0
BLR,2024-06-01,0.0
BLR,2024-07-01,0.0
BLR,2024-08-01,0.0
BLR,2024-09-01,0.0
BLR,2024-10-01,0.0
BLR,2024-11-01,0.0
BLR,2024-12-01,0.0
BLR,2025-01-01,0.0
BLR,2025-02-01,0.0
BLR,2025-03-01,0.0
BLR,2025-04-01,0.0
BLR,2025-05-01,0.0
BLR,2025-06-01,0.0
BLR,2025-07-01,0.0
BLR,2025-08-01,0.0
BLR,2025-09-01,0.0
BLR,2025-10-01,0.0
BLR,2025-11-01,0.0
BLR,2025-12-01,0.0
BLR,2026-01-01,0.0
BLR,2026-02-01,0.0
BLR,2026-03-01,0.0
BLR,2026-04-01,0.0
BOL,2018-01-01,0.0
BOL,2018-02-01,0.0
BOL,2018-03-01,0.0
BOL,2018-04-01,0.0
BOL,2018-05-01,0.0
BOL,2018-06-01,0.0
BOL,2018-07-01,0.0
BOL,2018-08-01,0.0
BOL,2018-09-01,0.0
BOL,2018-10-01,0.0
BOL,2018-11-01,0.0
BOL,2018-12-01,0.0
BOL,2019-01-01,0.0
BOL,2019-02-01,0.0
BOL,2019-03-01,0.0
BOL,2019-04-01,0.0
BOL,2019-05-01,0.0
BOL,2019-06-01,0.0
BOL,2019-07-01,0.0
BOL,2019-08-01,0.0
BOL,2019-09-01,0.0
BOL,2019-10-01,0.0
BOL,2019-11-01,0.0
BOL,2019-12-01,0.0
BOL,2020-01-01,0.0
BOL,2020-02-01,0.0
BOL,2020-03-01,0.0
BOL,2020-04-01,0.0
BOL,2020-05-01,0.0
BOL,2020-06-01,4.0
BOL,2020-07-01,0.0
BOL,2020-08-01,0.0
BOL,2020-09-01,0.0
BOL,2020-10-01,0.0
BOL,2020-11-01,0.0
BOL,2020-12-01,0.0
BOL,2021-01-01,0.0
BOL,2021-02-01,0.0
BOL,2021-03-01,0.0
BOL,2021-04-01,0.0
BOL,2021-05-01,0.0
BOL,2021-06-01,0.0
BOL,2021-07-01,0.0
BOL,2021-08-01,0.0
BOL,2021-09-01,0.0
BOL,2021-10-01,0.0
BOL,2021-11-01,0.0
BOL,2021-12-01,0.0
BOL,2022-01-01,0.0
BOL,2022-02-01,0.0
BOL,2022-03-01,0.0
BOL,2022-04-01,0.0
BOL,2022-05-01,0.0
BOL,2022-06-01,0.0
BOL,2022-07-01,0.0
BOL,2022-08-01,0.0
BOL,2022-09-01,0.0
BOL,2022-10-01,0.0
BOL,2022-11-01,0.0
BOL,2022-12-01,0.0
BOL,2023-01-01,0.0
BOL,2023-02-01,0.0
BOL,2023-03-01,0.0
BOL,2023-04-01,0.0
BOL,2023-05-01,0.0
BOL,2023-06-01,0.0
BOL,2023-07-01,0.0
BOL,2023-08-01,0.0
BOL,2023-09-01,7.0
BOL,2023-10-01,0.0
BOL,2023-11-01,0.0
BOL,2023-12-01,0.0
BOL,2024-01-01,0.0
BOL,2024-02-01,0.0
BOL,2024-03-01,0.0
BOL,2024-04-01,0.0
BOL,2024-05-01,0.0
BOL,2024-06-01,0.0
BOL,2024-07-01,0.0
BOL,2024-08-01,0.0
BOL,2024-09-01,0.0
BOL,2024-10-01,0.0
BOL,2024-11-01,0.0
BOL,2024-12-01,0.0
BOL,2025-01-01,0.0
BOL,2025-02-01,0.0
BOL,2025-03-01,0.0
BOL,2025-04-01,0.0
BOL,2025-05-01,0.0
BOL,2025-06-01,0.0
BOL,2025-07-01,0.0
BOL,2025-08-01,0.0
BOL,2025-09-01,0.0
BOL,2025-10-01,0.0
BOL,2025-11-01,0.0
BOL,2025-12-01,0.0
BOL,2026-01-01,0.0
BOL,2026-02-01,0.0
BOL,2026-03-01,0.0
BOL,2026-04-01,0.0
BRA,2018-01-01,0.0
BRA,2018-02-01,0.0
BRA,2018-03-01,0.0
BRA,2018-04-01,0.0
BRA,2018-05-01,0.0
BRA,2018-06-01,0.0
BRA,2018-07-01,0.0
BRA,2018-08-01,0.0
BRA,2018-09-01,0.0
BRA,2018-10-01,0.0
BRA,2018-11-01,0.0
BRA,2018-12-01,0.0
BRA,2019-01-01,0.0
BRA,2019-02-01,0.0
BRA,2019-03-01,0.0
BRA,2019-04-01,0.0
BRA,2019-05-01,0.0
BRA,2019-06-01,0.0
BRA,2019-07-01,0.0
BRA,2019-08-01,0.0
BRA,2019-09-01,0.0
BRA,2019-10-01,0.0
BRA,2019-11-01,0.0
BRA,2019-12-01,0.0
BRA,2020-01-01,0.0
BRA,2020-02-01,0.0
BRA,2020-03-01,0.0
BRA,2020-04-01,0.0
BRA,2020-05-01,0.0
BRA,2020-06-01,0.0
BRA,2020-07-01,3.0
BRA,2020-08-01,0.0
BRA,2020-09-01,0.0
BRA,2020-10-01,3.0
BRA,2020-11-01,0.0
BRA,2020-12-01,0.0
BRA,2021-01-01,0.0
BRA,2021-02-01,0.0
BRA,2021-03-01,0.0
BRA,2021-04-01,0.0
BRA,2021-05-01,0.0
BRA,2021-06-01,0.0
BRA,2021-07-01,0.0
BRA,2021-08-01,0.0
BRA,2021-09-01,0.0
BRA,2021-10-01,0.0
BRA,2021-11-01,0.0
BRA,2021-12-01,0.0
BRA,2022-01-01,0.0
BRA,2022-02-01,0.0
BRA,2022-03-01,0.0
BRA,2022-04-01,0.0
BRA,2022-05-01,0.0
BRA,2022-06-01,0.0
BRA,2022-07-01,0.0
BRA,2022-08-01,0.0
BRA,2022-09-01,0.0
BRA,2022-10-01,0.0
BRA,2022-11-01,0.0
BRA,2022-12-01,0.0
BRA,2023-01-01,0.0
BRA,2023-02-01,0.0
BRA,2023-03-01,0.0
BRA,2023-04-01,0.0
BRA,2023-05-01,0.0
BRA,2023-06-01,0.0
BRA,2023-07-01,0.0
BRA,2023-08-01,33.0
BRA,2023-09-01,7.0
BRA,2023-10-01,0.0
BRA,2023-11-01,0.0
BRA,2023-12-01,1773.0
BRA,2024-01-01,0.0
BRA,2024-02-01,0.0
BRA,2024-03-01,0.0
BRA,2024-04-01,0.0
BRA,2024-05-01,0.0
BRA,2024-06-01,0.0
BRA,2024-07-01,0.0
BRA,2024-08-01,23.0
BRA,2024-09-01,0.0
BRA,2024-10-01,0.0
BRA,2024-11-01,0.0
BRA,2024-12-01,0.0
BRA,2025-01-01,0.0
BRA,2025-02-01,0.0
BRA,2025-03-01,0.0
BRA,2025-04-01,0.0
BRA,2025-05-01,0.0
BRA,2025-06-01,0.0
BRA,2025-07-01,0.0
BRA,2025-08-01,0.0
BRA,2025-09-01,0.0
BRA,2025-10-01,0.0
BRA,2025-11-01,0.0
BRA,2025-12-01,0.0
BRA,2026-01-01,0.0
BRA,2026-02-01,0.0
BRA,2026-03-01,0.0
BRA,2026-04-01,0.0
CAF,2018-01-01,150.0
CAF,2018-02-01,0.0
CAF,2018-03-01,64.0
CAF,2018-04-01,30618.999997366
CAF,2018-05-01,19863.14285746
CAF,2018-06-01,18410.8571429
CAF,2018-07-01,7573.715806239999
CAF,2018-08-01,12194.284192199999
CAF,2018-09-01,27834.2857143
CAF,2018-10-01,24275.71428574
CAF,2018-11-01,29895.9999994
CAF,2018-12-01,25640.000002
CAF,2019-01-01,16657.5475891
CAF,2019-02-01,7347.452412199999
CAF,2019-03-01,5782.0000008
CAF,2019-04-01,4464.999999318
CAF,2019-05-01,12000.0
CAF,2019-06-01,8.0
CAF,2019-07-01,500.0
CAF,2019-08-01,0.0
CAF,2019-09-01,35091.0000067
CAF,2019-10-01,500.0
CAF,2019-11-01,0.0
CAF,2019-12-01,0.0
CAF,2020-01-01,13116.999999869999
CAF,2020-02-01,16683.9999992
CAF,2020-03-01,14985.4615379
CAF,2020-04-01,6134.538462
CAF,2020-05-01,5274.0000013
CAF,2020-06-01,2826.9999998999997
CAF,2020-07-01,5463.9999995
CAF,2020-08-01,1187.9999999000001
CAF,2020-09-01,13398.000000799999
CAF,2020-10-01,2700.0
CAF,2020-11-01,122.99999999999999
CAF,2020-12-01,184999.99998000002
CAF,2021-01-01,61686.000007999995
CAF,2021-02-01,67168.999996
CAF,2021-03-01,36371.000015
CAF,2021-04-01,28037.000001
CAF,2021-05-01,37754.000007999995
CAF,2021-06-01,48864.9999998
CAF,2021-07-01,64109.999996
CAF,2021-08-01,32054.999998
CAF,2021-09-01,0.0
CAF,2021-10-01,58825.999993
CAF,2021-11-01,22904.0000043
CAF,2021-12-01,28476.000001200002
CAF,2022-01-01,45616.000001
CAF,2022-02-01,21506.0000008
CAF,2022-03-01,24294.999999400003
CAF,2022-04-01,13317.999999
CAF,2022-05-01,79852.999997
CAF,2022-06-01,9774.999999
CAF,2022-07-01,13009.000000299999
CAF,2022-08-01,12077.9999992
CAF,2022-09-01,35550.999990000004
CAF,2022-10-01,18739.000001
CAF,2022-11-01,15659.000001
CAF,2022-12-01,1009.0000000699999
CAF,2023-01-01,58967.999987999996
CAF,2023-02-01,3769.9999987999995
CAF,2023-03-01,15873.000001100001
CAF,2023-04-01,3330.0
CAF,2023-05-01,36852.000014000005
CAF,2023-06-01,12182.000001
CAF,2023-07-01,28630.0000001
CAF,2023-08-01,4312.00000085
CAF,2023-09-01,8661.999999000001
CAF,2023-10-01,7154.9999996
CAF,2023-11-01,0.0
CAF,2023-12-01,0.0
CAF,2024-01-01,4760.539474499999
CAF,2024-02-01,12743.4078936
CAF,2024-03-01,13335.5394737
CAF,2024-04-01,6906.9736845
CAF,2024-05-01,4760.539474499999
CAF,2024-06-01,3263.000001
CAF,2024-07-01,14849.0
CAF,2024-08-01,15109.9999988
CAF,2024-09-01,2673.442623
CAF,2024-10-01,4332.557377
CAF,2024-11-01,1407.9999999000001
CAF,2024-12-01,38.999999996
CAF,2025-01-01,21331.0000002
CAF,2025-02-01,20972.0000009
CAF,2025-03-01,3750.0000003
CAF,2025-04-01,1904.0000001
CAF,2025-05-01,9.90625
CAF,2025-06-01,12793.0937504
CAF,2025-07-01,2970.0000002
CAF,2025-08-01,1862.0000000300001
CAF,2025-09-01,4999.9999998
CAF,2025-10-01,0.0
CAF,2025-11-01,0.0
CAF,2025-12-01,0.0
CAF,2026-01-01,3635.9999996
CAF,2026-02-01,90.322580656
CAF,2026-03-01,1069.677419356
CAF,2026-04-01,0.0
CIV,2018-01-01,0.0
CIV,2018-02-01,0.0
CIV,2018-03-01,0.0
CIV,2018-04-01,0.0
CIV,2018-05-01,700.0
CIV,2018-06-01,0.0
CIV,2018-07-01,0.0
CIV,2018-08-01,0.0
CIV,2018-09-01,0.0
CIV,2018-10-01,0.0
CIV,2018-11-01,0.0
CIV,2018-12-01,0.0
CIV,2019-01-01,0.0
CIV,2019-02-01,0.0
CIV,2019-03-01,0.0
CIV,2019-04-01,0.0
CIV,2019-05-01,300.0
CIV,2019-06-01,0.0
CIV,2019-07-01,0.0
CIV,2019-08-01,0.0
CIV,2019-09-01,1.931034482
CIV,2019-10-01,26.068965507
CIV,2019-11-01,0.0
CIV,2019-12-01,0.0
CIV,2020-01-01,0.0
CIV,2020-02-01,0.0
CIV,2020-03-01,109.29032258100001
CIV,2020-04-01,298.06451613
CIV,2020-05-01,308.00000000100005
CIV,2020-06-01,298.06451613
CIV,2020-07-01,308.00000000100005
CIV,2020-08-01,218.58064516200002
CIV,2020-09-01,0.0
CIV,2020-10-01,14670.0
CIV,2020-11-01,0.0
CIV,2020-12-01,0.0
CIV,2021-01-01,0.0
CIV,2021-02-01,0.0
CIV,2021-03-01,0.0
CIV,2021-04-01,0.0
CIV,2021-05-01,0.0
CIV,2021-06-01,0.0
CIV,2021-07-01,100.0
CIV,2021-08-01,0.0
CIV,2021-09-01,0.0
CIV,2021-10-01,0.0
CIV,2021-11-01,0.0
CIV,2021-12-01,0.0
CIV,2022-01-01,0.0
CIV,2022-02-01,0.0
CIV,2022-03-01,0.0
CIV,2022-04-01,0.0
CIV,2022-05-01,0.0
CIV,2022-06-01,0.0
CIV,2022-07-01,0.0
CIV,2022-08-01,0.0
CIV,2022-09-01,0.0
CIV,2022-10-01,0.0
CIV,2022-11-01,0.0
CIV,2022-12-01,0.0
CIV,2023-01-01,0.0
CIV,2023-02-01,0.0
CIV,2023-03-01,0.0
CIV,2023-04-01,0.0
CIV,2023-05-01,0.0
CIV,2023-06-01,0.0
CIV,2023-07-01,0.0
CIV,2023-08-01,0.0
CIV,2023-09-01,0.0
CIV,2023-10-01,0.0
CIV,2023-11-01,0.0
CIV,2023-12-01,0.0
CIV,2024-01-01,0.0
CIV,2024-02-01,0.0
CIV,2024-03-01,0.0
CIV,2024-04-01,0.0
CIV,2024-05-01,0.0
CIV,2024-06-01,0.0
CIV,2024-07-01,0.0
CIV,2024-08-01,0.0
CIV,2024-09-01,0.0
CIV,2024-10-01,0.0
CIV,2024-11-01,0.0
CIV,2024-12-01,0.0
CIV,2025-01-01,0.0
CIV,2025-02-01,0.0
CIV,2025-03-01,0.0
CIV,2025-04-01,0.0
CIV,2025-05-01,0.0
CIV,2025-06-01,0.0
CIV,2025-07-01,0.0
CIV,2025-08-01,300.0
CIV,2025-09-01,0.0
CIV,2025-10-01,0.0
CIV,2025-11-01,0.0
CIV,2025-12-01,0.0
CIV,2026-01-01,0.0
CIV,2026-02-01,0.0
CIV,2026-03-01,0.0
CIV,2026-04-01,0.0
CMR,2018-01-01,0.0
CMR,2018-02-01,0.0
CMR,2018-03-01,0.0
CMR,2018-04-01,0.0
CMR,2018-05-01,0.0
CMR,2018-06-01,46.249999995
CMR,2018-07-01,95.583333323
CMR,2018-08-01,95.583333323
CMR,2018-09-01,92.49999999
CMR,2018-10-01,95.583333323
CMR,2018-11-01,92.49999999
CMR,2018-12-01,73.999999992
CMR,2019-01-01,0.0
CMR,2019-02-01,0.0
CMR,2019-03-01,0.0
CMR,2019-04-01,0.0
CMR,2019-05-01,343.0
CMR,2019-06-01,0.0
CMR,2019-07-01,0.0
CMR,2019-08-01,2000.0
CMR,2019-09-01,0.0
CMR,2019-10-01,5000.0
CMR,2019-11-01,999.9999999
CMR,2019-12-01,10000.0000012
CMR,2020-01-01,7953.0
CMR,2020-02-01,1539.0000003
CMR,2020-03-01,8442.4166669
CMR,2020-04-01,2196.96794868
CMR,2020-05-01,526.6153846100001
CMR,2020-06-01,376.0
CMR,2020-07-01,2916.0000001999997
CMR,2020-08-01,6000.0000003
CMR,2020-09-01,267.0
CMR,2020-10-01,899.5
CMR,2020-11-01,479.5
CMR,2020-12-01,0.0
CMR,2021-01-01,0.0
CMR,2021-02-01,6832.3294116
CMR,2021-03-01,7564.3647057
CMR,2021-04-01,6344.305882199999
CMR,2021-05-01,0.0
CMR,2021-06-01,0.0
CMR,2021-07-01,0.0
CMR,2021-08-01,7300.0
CMR,2021-09-01,0.0
CMR,2021-10-01,0.0
CMR,2021-11-01,0.0
CMR,2021-12-01,32901.000012000004
CMR,2022-01-01,10056.8162587
CMR,2022-02-01,9083.5759756
CMR,2022-03-01,10056.8162587
CMR,2022-04-01,9732.402831
CMR,2022-05-01,10056.8162587
CMR,2022-06-01,9732.402831
CMR,2022-07-01,10056.8162587
CMR,2022-08-01,10056.8162587
CMR,2022-09-01,9983.027831
CMR,2022-10-01,13122.2571909
CMR,2022-11-01,26065.369863
CMR,2022-12-01,10658.882193
CMR,2023-01-01,26494.9999994
CMR,2023-02-01,672.99999997
CMR,2023-03-01,0.0
CMR,2023-04-01,4580.0
CMR,2023-05-01,0.0
CMR,2023-06-01,5762.85714275
CMR,2023-07-01,10519.1428572
CMR,2023-08-01,5675.00000145
CMR,2023-09-01,426.25
CMR,2023-10-01,938.025
CMR,2023-11-01,2815.75000026
CMR,2023-12-01,289.97499999999997
CMR,2024-01-01,7254.681318
CMR,2024-02-01,10790.6373621
CMR,2024-03-01,7514.6813181
CMR,2024-04-01,9741.0464382
CMR,2024-05-01,8692.8942217
CMR,2024-06-01,8855.059342
CMR,2024-07-01,732.6666667
CMR,2024-08-01,3356.01515173
CMR,2024-09-01,1046.2655502970001
CMR,2024-10-01,3573.0526315810002
CMR,2024-11-01,8712.0
CMR,2024-12-01,1419.9999996
CMR,2025-01-01,11336.8079478
CMR,2025-02-01,6762.2781464
CMR,2025-03-01,8376.8079478
