iso3,month,INFORM,VU,CC,HA
LIE,2023-06-01,0.8,0.7,1.0,0.7
LIE,2023-07-01,0.8,0.7,1.0,0.7
LIE,2023-08-01,0.8,0.7,1.0,0.7
LIE,2023-09-01,0.8,0.7,1.0,0.7
LIE,2023-10-01,0.8,0.7,1.0,0.7
LIE,2023-11-01,0.8,0.7,1.0,0.7
LIE,2023-12-01,0.8,0.7,1.0,0.7
LIE,2024-01-01,0.8,0.7,1.0,0.7
LIE,2024-02-01,0.8,0.7,1.0,0.7
LIE,2024-03-01,0.8,0.7,1.0,0.7
LIE,2024-04-01,0.8,0.7,1.0,0.7
LIE,2024-05-01,1.0,0.9,1.4,0.8
LIE,2024-06-01,1.0,0.9,1.4,0.8
LIE,2024-07-01,1.0,0.9,1.4,0.8
LIE,2024-08-01,1.0,0.9,1.4,0.8
LIE,2024-09-01,1.0,0.9,1.4,0.8
LIE,2024-10-01,1.0,0.9,1.4,0.8
LIE,2024-11-01,1.0,0.9,1.4,0.8
LIE,2024-12-01,1.0,0.9,1.4,0.8
LIE,2025-01-01,1.0,0.9,1.4,0.8
LIE,2025-02-01,1.0,0.9,1.4,0.8
LIE,2025-03-01,1.0,0.9,1.4,0.8
LIE,2025-04-01,1.0,0.9,1.4,0.8
LIE,2025-05-01,1.0,0.9,1.4,0.8
LIE,2025-06-01,1.0,0.9,1.4,0.8
LIE,2025-07-01,1.0,0.9,1.4,0.8
LIE,2025-08-01,1.0,0.9,1.4,0.8
LIE,2025-09-01,1.0,0.9,1.4,0.8
LIE,2025-10-01,1.0,0.9,1.4,0.8
LIE,2025-11-01,1.0,0.9,1.4,0.8
LIE,2025-12-01,1.0,0.9,1.4,0.8
LIE,2026-01-01,1.0,0.9,1.4,0.8
LIE,2026-02-01,1.0,0.9,1.4,0.8
LIE,2026-03-01,1.0,0.9,1.4,0.8
LIE,2026-04-01,1.0,0.9,1.4,0.8
LIE,2026-05-01,1.0,1.0,1.1,0.8
LIE,2026-06-01,1.0,1.0,1.1,0.8
LIE,2026-07-01,1.0,1.0,1.1,0.8
LIE,2026-08-01,1.0,1.0,1.1,0.8
LIE,2026-09-01,1.0,1.0,1.1,0.8
LIE,2026-10-01,1.0,1.0,1.1,0.8
LIE,2026-11-01,1.0,1.0,1.1,0.8
LIE,2026-12-01,1.0,1.0,1.1,0.8
LIE,2027-01-01,1.0,1.0,1.1,0.8
LIE,2027-02-01,1.0,1.0,1.1,0.8
LIE,2027-03-01,1.0,1.0,1.1,0.8
LIE,2027-04-01,1.0,1.0,1.1,0.8
LKA,2016-05-01,4.2,3.9,4.4,4.4
LKA,2016-06-01,4.2,3.9,4.4,4.4
LKA,2016-07-01,4.2,3.9,4.4,4.4
LKA,2016-08-01,4.2,3.9,4.4,4.4
LKA,2016-09-01,4.2,3.9,4.4,4.4
LKA,2016-10-01,4.2,3.9,4.4,4.4
LKA,2016-11-01,4.2,3.9,4.4,4.4
LKA,2016-12-01,4.2,3.9,4.4,4.4
LKA,2017-01-01,4.2,3.9,4.4,4.4
LKA,2017-02-01,4.2,3.9,4.4,4.4
LKA,2017-03-01,4.2,3.9,4.4,4.4
LKA,2017-04-01,4.2,3.9,4.4,4.4
LKA,2017-05-01,3.8,3.6,4.1,3.7
LKA,2017-06-01,3.8,3.6,4.1,3.7
LKA,2017-07-01,3.8,3.6,4.1,3.7
LKA,2017-08-01,3.8,3.6,4.1,3.7
LKA,2017-09-01,3.8,3.6,4.1,3.7
LKA,2017-10-01,3.8,3.6,4.1,3.7
LKA,2017-11-01,3.8,3.6,4.1,3.7
LKA,2017-12-01,3.8,3.6,4.1,3.7
LKA,2018-01-01,3.8,3.6,4.1,3.7
LKA,2018-02-01,3.8,3.6,4.1,3.7
LKA,2018-03-01,3.8,3.6,4.1,3.7
LKA,2018-04-01,3.8,3.6,4.1,3.7
LKA,2018-05-01,4.0,3.5,4.1,4.5
LKA,2018-06-01,4.0,3.5,4.1,4.5
LKA,2018-07-01,4.0,3.5,4.1,4.5
LKA,2018-08-01,4.0,3.5,4.1,4.5
LKA,2018-09-01,4.0,3.5,4.1,4.5
LKA,2018-10-01,4.0,3.5,4.1,4.5
LKA,2018-11-01,4.0,3.5,4.1,4.5
LKA,2018-12-01,4.0,3.5,4.1,4.5
LKA,2019-01-01,4.0,3.5,4.1,4.5
LKA,2019-02-01,4.0,3.5,4.1,4.5
LKA,2019-03-01,4.0,3.5,4.1,4.5
LKA,2019-04-01,4.0,3.5,4.1,4.5
LKA,2019-05-01,3.6,3.4,4.1,3.3
LKA,2019-06-01,3.6,3.4,4.1,3.3
LKA,2019-07-01,3.6,3.4,4.1,3.3
LKA,2019-08-01,3.6,3.4,4.1,3.3
LKA,2019-09-01,3.6,3.4,4.1,3.3
LKA,2019-10-01,3.6,3.4,4.1,3.3
LKA,2019-11-01,3.6,3.4,4.1,3.3
LKA,2019-12-01,3.6,3.4,4.1,3.3
LKA,2020-01-01,3.6,3.4,4.1,3.3
LKA,2020-02-01,3.6,3.4,4.1,3.3
LKA,2020-03-01,3.6,3.4,4.1,3.3
LKA,2020-04-01,3.6,3.4,4.1,3.3
LKA,2020-05-01,3.7,3.0,4.0,4.1
LKA,2020-06-01,3.7,3.0,4.0,4.1
LKA,2020-07-01,3.7,3.0,4.0,4.1
LKA,2020-08-01,3.7,3.0,4.0,4.1
LKA,2020-09-01,3.7,3.0,4.0,4.1
LKA,2020-10-01,3.7,3.0,4.0,4.1
LKA,2020-11-01,3.7,3.0,4.0,4.1
LKA,2020-12-01,3.7,3.0,4.0,4.1
LKA,2021-01-01,3.7,3.0,4.0,4.1
LKA,2021-02-01,3.7,3.0,4.0,4.1
LKA,2021-03-01,3.7,3.0,4.0,4.1
LKA,2021-04-01,3.7,3.0,4.0,4.1
LKA,2021-05-01,3.8,3.1,4.0,4.4
LKA,2021-06-01,3.8,3.1,4.0,4.4
LKA,2021-07-01,3.8,3.1,4.0,4.4
LKA,2021-08-01,3.8,3.1,4.0,4.4
LKA,2021-09-01,3.8,3.1,4.0,4.4
LKA,2021-10-01,3.8,3.1,4.0,4.4
LKA,2021-11-01,3.8,3.1,4.0,4.4
LKA,2021-12-01,3.8,3.1,4.0,4.4
LKA,2022-01-01,3.8,3.1,4.0,4.4
LKA,2022-02-01,3.8,3.1,4.0,4.4
LKA,2022-03-01,3.8,3.1,4.0,4.4
LKA,2022-04-01,3.8,3.1,4.0,4.4
LKA,2022-05-01,3.6,3.0,4.0,3.9
LKA,2022-06-01,3.6,3.0,4.0,3.9
LKA,2022-07-01,3.6,3.0,4.0,3.9
LKA,2022-08-01,3.6,3.0,4.0,3.9
LKA,2022-09-01,3.6,3.0,4.0,3.9
LKA,2022-10-01,3.6,3.0,4.0,3.9
LKA,2022-11-01,3.6,3.0,4.0,3.9
LKA,2022-12-01,3.6,3.0,4.0,3.9
LKA,2023-01-01,3.6,3.0,4.0,3.9
LKA,2023-02-01,3.6,3.0,4.0,3.9
LKA,2023-03-01,3.6,3.0,4.0,3.9
LKA,2023-04-01,3.6,3.0,4.0,3.9
LKA,2023-05-01,3.3,2.7,4.0,3.3
LKA,2023-06-01,3.3,2.7,4.0,3.3
LKA,2023-07-01,3.3,2.7,4.0,3.3
LKA,2023-08-01,3.3,2.7,4.0,3.3
LKA,2023-09-01,3.3,2.7,4.0,3.3
LKA,2023-10-01,3.3,2.7,4.0,3.3
LKA,2023-11-01,3.3,2.7,4.0,3.3
LKA,2023-12-01,3.3,2.7,4.0,3.3
LKA,2024-01-01,3.3,2.7,4.0,3.3
LKA,2024-02-01,3.3,2.7,4.0,3.3
LKA,2024-03-01,3.3,2.7,4.0,3.3
LKA,2024-04-01,3.3,2.7,4.0,3.3
LKA,2024-05-01,3.1,2.7,3.9,2.7
LKA,2024-06-01,3.1,2.7,3.9,2.7
LKA,2024-07-01,3.1,2.7,3.9,2.7
LKA,2024-08-01,3.1,2.7,3.9,2.7
LKA,2024-09-01,3.1,2.7,3.9,2.7
LKA,2024-10-01,3.1,2.7,3.9,2.7
LKA,2024-11-01,3.1,2.7,3.9,2.7
LKA,2024-12-01,3.1,2.7,3.9,2.7
LKA,2025-01-01,3.1,2.7,3.9,2.7
LKA,2025-02-01,3.1,2.7,3.9,2.7
LKA,2025-03-01,3.1,2.7,3.9,2.7
LKA,2025-04-01,3.1,2.7,3.9,2.7
LKA,2025-05-01,2.9,2.7,4.1,2.3
LKA,2025-06-01,2.9,2.7,4.1,2.3
LKA,2025-07-01,2.9,2.7,4.1,2.3
LKA,2025-08-01,2.9,2.7,4.1,2.3
LKA,2025-09-01,2.9,2.7,4.1,2.3
LKA,2025-10-01,2.9,2.7,4.1,2.3
LKA,2025-11-01,2.9,2.7,4.1,2.3
LKA,2025-12-01,2.9,2.7,4.1,2.3
LKA,2026-01-01,2.9,2.7,4.1,2.3
LKA,2026-02-01,2.9,2.7,4.1,2.3
LKA,2026-03-01,2.9,2.7,4.1,2.3
LKA,2026-04-01,2.9,2.7,4.1,2.3
LKA,2026-05-01,4.2,4.0,5.0,3.7
LKA,2026-06-01,4.2,4.0,5.0,3.7
LKA,2026-07-01,4.2,4.0,5.0,3.7
LKA,2026-08-01,4.2,4.0,5.0,3.7
LKA,2026-09-01,4.2,4.0,5.0,3.7
LKA,2026-10-01,4.2,4.0,5.0,3.7
LKA,2026-11-01,4.2,4.0,5.0,3.7
LKA,2026-12-01,4.2,4.0,5.0,3.7
LKA,2027-01-01,4.2,4.0,5.0,3.7
LKA,2027-02-01,4.2,4.0,5.0,3.7
LKA,2027-03-01,4.2,4.0,5.0,3.7
LKA,2027-04-01,4.2,4.0,5.0,3.7
LSO,2016-05-01,3.7,4.7,6.5,1.7
LSO,2016-06-01,3.7,4.7,6.5,1.7
LSO,2016-07-01,3.7,4.7,6.5,1.7
LSO,2016-08-01,3.7,4.7,6.5,1.7
LSO,2016-09-01,3.7,4.7,6.5,1.7
LSO,2016-10-01,3.7,4.7,6.5,1.7
LSO,2016-11-01,3.7,4.7,6.5,1.7
LSO,2016-12-01,3.7,4.7,6.5,1.7
LSO,2017-01-01,3.7,4.7,6.5,1.7
LSO,2017-02-01,3.7,4.7,6.5,1.7
LSO,2017-03-01,3.7,4.7,6.5,1.7
LSO,2017-04-01,3.7,4.7,6.5,1.7
LSO,2017-05-01,4.2,5.2,6.7,2.2
LSO,2017-06-01,4.2,5.2,6.7,2.2
LSO,2017-07-01,4.2,5.2,6.7,2.2
LSO,2017-08-01,4.2,5.2,6.7,2.2
LSO,2017-09-01,4.2,5.2,6.7,2.2
LSO,2017-10-01,4.2,5.2,6.7,2.2
LSO,2017-11-01,4.2,5.2,6.7,2.2
LSO,2017-12-01,4.2,5.2,6.7,2.2
LSO,2018-01-01,4.2,5.2,6.7,2.2
LSO,2018-02-01,4.2,5.2,6.7,2.2
LSO,2018-03-01,4.2,5.2,6.7,2.2
LSO,2018-04-01,4.2,5.2,6.7,2.2
LSO,2018-05-01,4.5,5.4,6.7,2.6
LSO,2018-06-01,4.5,5.4,6.7,2.6
LSO,2018-07-01,4.5,5.4,6.7,2.6
LSO,2018-08-01,4.5,5.4,6.7,2.6
LSO,2018-09-01,4.5,5.4,6.7,2.6
LSO,2018-10-01,4.5,5.4,6.7,2.6
LSO,2018-11-01,4.5,5.4,6.7,2.6
LSO,2018-12-01,4.5,5.4,6.7,2.6
LSO,2019-01-01,4.5,5.4,6.7,2.6
LSO,2019-02-01,4.5,5.4,6.7,2.6
LSO,2019-03-01,4.5,5.4,6.7,2.6
LSO,2019-04-01,4.5,5.4,6.7,2.6
LSO,2019-05-01,4.6,6.0,6.7,2.4
LSO,2019-06-01,4.6,6.0,6.7,2.4
LSO,2019-07-01,4.6,6.0,6.7,2.4
LSO,2019-08-01,4.6,6.0,6.7,2.4
LSO,2019-09-01,4.6,6.0,6.7,2.4
LSO,2019-10-01,4.6,6.0,6.7,2.4
LSO,2019-11-01,4.6,6.0,6.7,2.4
LSO,2019-12-01,4.6,6.0,6.7,2.4
LSO,2020-01-01,4.6,6.0,6.7,2.4
LSO,2020-02-01,4.6,6.0,6.7,2.4
LSO,2020-03-01,4.6,6.0,6.7,2.4
LSO,2020-04-01,4.6,6.0,6.7,2.4
LSO,2020-05-01,4.2,5.0,6.8,2.2
LSO,2020-06-01,4.2,5.0,6.8,2.2
LSO,2020-07-01,4.2,5.0,6.8,2.2
LSO,2020-08-01,4.2,5.0,6.8,2.2
LSO,2020-09-01,4.2,5.0,6.8,2.2
LSO,2020-10-01,4.2,5.0,6.8,2.2
LSO,2020-11-01,4.2,5.0,6.8,2.2
LSO,2020-12-01,4.2,5.0,6.8,2.2
LSO,2021-01-01,4.2,5.0,6.8,2.2
LSO,2021-02-01,4.2,5.0,6.8,2.2
LSO,2021-03-01,4.2,5.0,6.8,2.2
LSO,2021-04-01,4.2,5.0,6.8,2.2
LSO,2021-05-01,4.3,6.0,6.8,1.9
LSO,2021-06-01,4.3,6.0,6.8,1.9
LSO,2021-07-01,4.3,6.0,6.8,1.9
LSO,2021-08-01,4.3,6.0,6.8,1.9
LSO,2021-09-01,4.3,6.0,6.8,1.9
LSO,2021-10-01,4.3,6.0,6.8,1.9
LSO,2021-11-01,4.3,6.0,6.8,1.9
LSO,2021-12-01,4.3,6.0,6.8,1.9
LSO,2022-01-01,4.3,6.0,6.8,1.9
LSO,2022-02-01,4.3,6.0,6.8,1.9
LSO,2022-03-01,4.3,6.0,6.8,1.9
LSO,2022-04-01,4.3,6.0,6.8,1.9
LSO,2022-05-01,4.1,5.8,6.8,1.7
LSO,2022-06-01,4.1,5.8,6.8,1.7
LSO,2022-07-01,4.1,5.8,6.8,1.7
LSO,2022-08-01,4.1,5.8,6.8,1.7
LSO,2022-09-01,4.1,5.8,6.8,1.7
LSO,2022-10-01,4.1,5.8,6.8,1.7
LSO,2022-11-01,4.1,5.8,6.8,1.7
LSO,2022-12-01,4.1,5.8,6.8,1.7
LSO,2023-01-01,4.1,5.8,6.8,1.7
LSO,2023-02-01,4.1,5.8,6.8,1.7
LSO,2023-03-01,4.1,5.8,6.8,1.7
LSO,2023-04-01,4.1,5.8,6.8,1.7
LSO,2023-05-01,3.9,5.8,6.8,1.5
LSO,2023-06-01,3.9,5.8,6.8,1.5
LSO,2023-07-01,3.9,5.8,6.8,1.5
LSO,2023-08-01,3.9,5.8,6.8,1.5
LSO,2023-09-01,3.9,5.8,6.8,1.5
LSO,2023-10-01,3.9,5.8,6.8,1.5
LSO,2023-11-01,3.9,5.8,6.8,1.5
LSO,2023-12-01,3.9,5.8,6.8,1.5
LSO,2024-01-01,3.9,5.8,6.8,1.5
LSO,2024-02-01,3.9,5.8,6.8,1.5
LSO,2024-03-01,3.9,5.8,6.8,1.5
LSO,2024-04-01,3.9,5.8,6.8,1.5
LSO,2024-05-01,3.6,5.5,6.9,1.2
LSO,2024-06-01,3.6,5.5,6.9,1.2
LSO,2024-07-01,3.6,5.5,6.9,1.2
LSO,2024-08-01,3.6,5.5,6.9,1.2
LSO,2024-09-01,3.6,5.5,6.9,1.2
LSO,2024-10-01,3.6,5.5,6.9,1.2
LSO,2024-11-01,3.6,5.5,6.9,1.2
LSO,2024-12-01,3.6,5.5,6.9,1.2
LSO,2025-01-01,3.6,5.5,6.9,1.2
LSO,2025-02-01,3.6,5.5,6.9,1.2
LSO,2025-03-01,3.6,5.5,6.9,1.2
LSO,2025-04-01,3.6,5.5,6.9,1.2
LSO,2025-05-01,3.7,6.0,6.9,1.2
LSO,2025-06-01,3.7,6.0,6.9,1.2
LSO,2025-07-01,3.7,6.0,6.9,1.2
LSO,2025-08-01,3.7,6.0,6.9,1.2
LSO,2025-09-01,3.7,6.0,6.9,1.2
LSO,2025-10-01,3.7,6.0,6.9,1.2
LSO,2025-11-01,3.7,6.0,6.9,1.2
LSO,2025-12-01,3.7,6.0,6.9,1.2
LSO,2026-01-01,3.7,6.0,6.9,1.2
LSO,2026-02-01,3.7,6.0,6.9,1.2
LSO,2026-03-01,3.7,6.0,6.9,1.2
LSO,2026-04-01,3.7,6.0,6.9,1.2
LSO,2026-05-01,4.2,5.5,6.2,2.2
LSO,2026-06-01,4.2,5.5,6.2,2.2
LSO,2026-07-01,4.2,5.5,6.2,2.2
LSO,2026-08-01,4.2,5.5,6.2,2.2
LSO,2026-09-01,4.2,5.5,6.2,2.2
LSO,2026-10-01,4.2,5.5,6.2,2.2
LSO,2026-11-01,4.2,5.5,6.2,2.2
LSO,2026-12-01,4.2,5.5,6.2,2.2
LSO,2027-01-01,4.2,5.5,6.2,2.2
LSO,2027-02-01,4.2,5.5,6.2,2.2
LSO,2027-03-01,4.2,5.5,6.2,2.2
LSO,2027-04-01,4.2,5.5,6.2,2.2
LTU,2016-05-01,1.3,1.1,2.6,0.8
LTU,2016-06-01,1.3,1.1,2.6,0.8
LTU,2016-07-01,1.3,1.1,2.6,0.8
LTU,2016-08-01,1.3,1.1,2.6,0.8
LTU,2016-09-01,1.3,1.1,2.6,0.8
LTU,2016-10-01,1.3,1.1,2.6,0.8
LTU,2016-11-01,1.3,1.1,2.6,0.8
LTU,2016-12-01,1.3,1.1,2.6,0.8
LTU,2017-01-01,1.3,1.1,2.6,0.8
LTU,2017-02-01,1.3,1.1,2.6,0.8
LTU,2017-03-01,1.3,1.1,2.6,0.8
LTU,2017-04-01,1.3,1.1,2.6,0.8
LTU,2017-05-01,1.4,1.2,2.4,0.9
LTU,2017-06-01,1.4,1.2,2.4,0.9
LTU,2017-07-01,1.4,1.2,2.4,0.9
LTU,2017-08-01,1.4,1.2,2.4,0.9
LTU,2017-09-01,1.4,1.2,2.4,0.9
LTU,2017-10-01,1.4,1.2,2.4,0.9
LTU,2017-11-01,1.4,1.2,2.4,0.9
LTU,2017-12-01,1.4,1.2,2.4,0.9
LTU,2018-01-01,1.4,1.2,2.4,0.9
LTU,2018-02-01,1.4,1.2,2.4,0.9
LTU,2018-03-01,1.4,1.2,2.4,0.9
LTU,2018-04-01,1.4,1.2,2.4,0.9
LTU,2018-05-01,1.4,1.2,2.3,0.9
LTU,2018-06-01,1.4,1.2,2.3,0.9
LTU,2018-07-01,1.4,1.2,2.3,0.9
LTU,2018-08-01,1.4,1.2,2.3,0.9
LTU,2018-09-01,1.4,1.2,2.3,0.9
LTU,2018-10-01,1.4,1.2,2.3,0.9
LTU,2018-11-01,1.4,1.2,2.3,0.9
LTU,2018-12-01,1.4,1.2,2.3,0.9
LTU,2019-01-01,1.4,1.2,2.3,0.9
LTU,2019-02-01,1.4,1.2,2.3,0.9
LTU,2019-03-01,1.4,1.2,2.3,0.9
LTU,2019-04-01,1.4,1.2,2.3,0.9
LTU,2019-05-01,1.4,1.3,2.4,0.9
LTU,2019-06-01,1.4,1.3,2.4,0.9
LTU,2019-07-01,1.4,1.3,2.4,0.9
LTU,2019-08-01,1.4,1.3,2.4,0.9
LTU,2019-09-01,1.4,1.3,2.4,0.9
LTU,2019-10-01,1.4,1.3,2.4,0.9
LTU,2019-11-01,1.4,1.3,2.4,0.9
LTU,2019-12-01,1.4,1.3,2.4,0.9
LTU,2020-01-01,1.4,1.3,2.4,0.9
LTU,2020-02-01,1.4,1.3,2.4,0.9
LTU,2020-03-01,1.4,1.3,2.4,0.9
LTU,2020-04-01,1.4,1.3,2.4,0.9
LTU,2020-05-01,1.4,1.2,2.4,0.9
LTU,2020-06-01,1.4,1.2,2.4,0.9
LTU,2020-07-01,1.4,1.2,2.4,0.9
LTU,2020-08-01,1.4,1.2,2.4,0.9
LTU,2020-09-01,1.4,1.2,2.4,0.9
LTU,2020-10-01,1.4,1.2,2.4,0.9
LTU,2020-11-01,1.4,1.2,2.4,0.9
LTU,2020-12-01,1.4,1.2,2.4,0.9
LTU,2021-01-01,1.4,1.2,2.4,0.9
LTU,2021-02-01,1.4,1.2,2.4,0.9
LTU,2021-03-01,1.4,1.2,2.4,0.9
LTU,2021-04-01,1.4,1.2,2.4,0.9
LTU,2021-05-01,1.4,1.2,2.3,0.9
LTU,2021-06-01,1.4,1.2,2.3,0.9
LTU,2021-07-01,1.4,1.2,2.3,0.9
LTU,2021-08-01,1.4,1.2,2.3,0.9
LTU,2021-09-01,1.4,1.2,2.3,0.9
LTU,2021-10-01,1.4,1.2,2.3,0.9
LTU,2021-11-01,1.4,1.2,2.3,0.9
LTU,2021-12-01,1.4,1.2,2.3,0.9
LTU,2022-01-01,1.4,1.2,2.3,0.9
LTU,2022-02-01,1.4,1.2,2.3,0.9
LTU,2022-03-01,1.4,1.2,2.3,0.9
LTU,2022-04-01,1.4,1.2,2.3,0.9
LTU,2022-05-01,1.2,1.0,2.3,0.8
LTU,2022-06-01,1.2,1.0,2.3,0.8
LTU,2022-07-01,1.2,1.0,2.3,0.8
LTU,2022-08-01,1.2,1.0,2.3,0.8
LTU,2022-09-01,1.2,1.0,2.3,0.8
LTU,2022-10-01,1.2,1.0,2.3,0.8
LTU,2022-11-01,1.2,1.0,2.3,0.8
LTU,2022-12-01,1.2,1.0,2.3,0.8
LTU,2023-01-01,1.2,1.0,2.3,0.8
LTU,2023-02-01,1.2,1.0,2.3,0.8
LTU,2023-03-01,1.2,1.0,2.3,0.8
LTU,2023-04-01,1.2,1.0,2.3,0.8
LTU,2023-05-01,1.7,2.6,2.2,0.8
LTU,2023-06-01,1.7,2.6,2.2,0.8
LTU,2023-07-01,1.7,2.6,2.2,0.8
LTU,2023-08-01,1.7,2.6,2.2,0.8
LTU,2023-09-01,1.7,2.6,2.2,0.8
LTU,2023-10-01,1.7,2.6,2.2,0.8
LTU,2023-11-01,1.7,2.6,2.2,0.8
LTU,2023-12-01,1.7,2.6,2.2,0.8
LTU,2024-01-01,1.7,2.6,2.2,0.8
LTU,2024-02-01,1.7,2.6,2.2,0.8
LTU,2024-03-01,1.7,2.6,2.2,0.8
LTU,2024-04-01,1.7,2.6,2.2,0.8
LTU,2024-05-01,1.9,2.7,2.2,1.2
LTU,2024-06-01,1.9,2.7,2.2,1.2
LTU,2024-07-01,1.9,2.7,2.2,1.2
LTU,2024-08-01,1.9,2.7,2.2,1.2
LTU,2024-09-01,1.9,2.7,2.2,1.2
LTU,2024-10-01,1.9,2.7,2.2,1.2
LTU,2024-11-01,1.9,2.7,2.2,1.2
LTU,2024-12-01,1.9,2.7,2.2,1.2
LTU,2025-01-01,1.9,2.7,2.2,1.2
LTU,2025-02-01,1.9,2.7,2.2,1.2
LTU,2025-03-01,1.9,2.7,2.2,1.2
LTU,2025-04-01,1.9,2.7,2.2,1.2
LTU,2025-05-01,1.9,2.8,2.2,1.2
LTU,2025-06-01,1.9,2.8,2.2,1.2
LTU,2025-07-01,1.9,2.8,2.2,1.2
LTU,2025-08-01,1.9,2.8,2.2,1.2
LTU,2025-09-01,1.9,2.8,2.2,1.2
LTU,2025-10-01,1.9,2.8,2.2,1.2
LTU,2025-11-01,1.9,2.8,2.2,1.2
LTU,2025-12-01,1.9,2.8,2.2,1.2
LTU,2026-01-01,1.9,2.8,2.2,1.2
LTU,2026-02-01,1.9,2.8,2.2,1.2
LTU,2026-03-01,1.9,2.8,2.2,1.2
LTU,2026-04-01,1.9,2.8,2.2,1.2
LTU,2026-05-01,2.1,2.4,2.4,1.6
LTU,2026-06-01,2.1,2.4,2.4,1.6
LTU,2026-07-01,2.1,2.4,2.4,1.6
LTU,2026-08-01,2.1,2.4,2.4,1.6
LTU,2026-09-01,2.1,2.4,2.4,1.6
LTU,2026-10-01,2.1,2.4,2.4,1.6
LTU,2026-11-01,2.1,2.4,2.4,1.6
LTU,2026-12-01,2.1,2.4,2.4,1.6
LTU,2027-01-01,2.1,2.4,2.4,1.6
LTU,2027-02-01,2.1,2.4,2.4,1.6
LTU,2027-03-01,2.1,2.4,2.4,1.6
LTU,2027-04-01,2.1,2.4,2.4,1.6
LUX,2016-05-01,0.7,1.2,1.3,0.2
LUX,2016-06-01,0.7,1.2,1.3,0.2
LUX,2016-07-01,0.7,1.2,1.3,0.2
LUX,2016-08-01,0.7,1.2,1.3,0.2
LUX,2016-09-01,0.7,1.2,1.3,0.2
LUX,2016-10-01,0.7,1.2,1.3,0.2
LUX,2016-11-01,0.7,1.2,1.3,0.2
LUX,2016-12-01,0.7,1.2,1.3,0.2
LUX,2017-01-01,0.7,1.2,1.3,0.2
LUX,2017-02-01,0.7,1.2,1.3,0.2
LUX,2017-03-01,0.7,1.2,1.3,0.2
LUX,2017-04-01,0.7,1.2,1.3,0.2
LUX,2017-05-01,0.6,1.1,1.2,0.2
LUX,2017-06-01,0.6,1.1,1.2,0.2
LUX,2017-07-01,0.6,1.1,1.2,0.2
LUX,2017-08-01,0.6,1.1,1.2,0.2
LUX,2017-09-01,0.6,1.1,1.2,0.2
LUX,2017-10-01,0.6,1.1,1.2,0.2
LUX,2017-11-01,0.6,1.1,1.2,0.2
LUX,2017-12-01,0.6,1.1,1.2,0.2
LUX,2018-01-01,0.6,1.1,1.2,0.2
LUX,2018-02-01,0.6,1.1,1.2,0.2
LUX,2018-03-01,0.6,1.1,1.2,0.2
LUX,2018-04-01,0.6,1.1,1.2,0.2
LUX,2018-05-01,0.7,1.2,1.2,0.2
LUX,2018-06-01,0.7,1.2,1.2,0.2
LUX,2018-07-01,0.7,1.2,1.2,0.2
LUX,2018-08-01,0.7,1.2,1.2,0.2
LUX,2018-09-01,0.7,1.2,1.2,0.2
LUX,2018-10-01,0.7,1.2,1.2,0.2
LUX,2018-11-01,0.7,1.2,1.2,0.2
LUX,2018-12-01,0.7,1.2,1.2,0.2
LUX,2019-01-01,0.7,1.2,1.2,0.2
LUX,2019-02-01,0.7,1.2,1.2,0.2
LUX,2019-03-01,0.7,1.2,1.2,0.2
LUX,2019-04-01,0.7,1.2,1.2,0.2
LUX,2019-05-01,0.8,1.2,1.2,0.3
LUX,2019-06-01,0.8,1.2,1.2,0.3
LUX,2019-07-01,0.8,1.2,1.2,0.3
LUX,2019-08-01,0.8,1.2,1.2,0.3
LUX,2019-09-01,0.8,1.2,1.2,0.3
LUX,2019-10-01,0.8,1.2,1.2,0.3
LUX,2019-11-01,0.8,1.2,1.2,0.3
LUX,2019-12-01,0.8,1.2,1.2,0.3
LUX,2020-01-01,0.8,1.2,1.2,0.3
LUX,2020-02-01,0.8,1.2,1.2,0.3
LUX,2020-03-01,0.8,1.2,1.2,0.3
LUX,2020-04-01,0.8,1.2,1.2,0.3
LUX,2020-05-01,0.9,1.3,1.3,0.4
LUX,2020-06-01,0.9,1.3,1.3,0.4
LUX,2020-07-01,0.9,1.3,1.3,0.4
LUX,2020-08-01,0.9,1.3,1.3,0.4
LUX,2020-09-01,0.9,1.3,1.3,0.4
LUX,2020-10-01,0.9,1.3,1.3,0.4
LUX,2020-11-01,0.9,1.3,1.3,0.4
LUX,2020-12-01,0.9,1.3,1.3,0.4
LUX,2021-01-01,0.9,1.3,1.3,0.4
LUX,2021-02-01,0.9,1.3,1.3,0.4
LUX,2021-03-01,0.9,1.3,1.3,0.4
LUX,2021-04-01,0.9,1.3,1.3,0.4
LUX,2021-05-01,0.9,1.4,1.2,0.4
LUX,2021-06-01,0.9,1.4,1.2,0.4
LUX,2021-07-01,0.9,1.4,1.2,0.4
LUX,2021-08-01,0.9,1.4,1.2,0.4
LUX,2021-09-01,0.9,1.4,1.2,0.4
LUX,2021-10-01,0.9,1.4,1.2,0.4
LUX,2021-11-01,0.9,1.4,1.2,0.4
LUX,2021-12-01,0.9,1.4,1.2,0.4
LUX,2022-01-01,0.9,1.4,1.2,0.4
LUX,2022-02-01,0.9,1.4,1.2,0.4
LUX,2022-03-01,0.9,1.4,1.2,0.4
LUX,2022-04-01,0.9,1.4,1.2,0.4
LUX,2022-05-01,0.9,1.6,1.3,0.4
LUX,2022-06-01,0.9,1.6,1.3,0.4
